index,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
57,B1,19/09/98,Oostende,Mouscron,2.0,4.0,A,0.0,3.0,A,,,,,,,,,,,
58,B1,19/09/98,Standard,Beveren,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
59,B1,20/09/98,Aalst,Lommel,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
60,B1,20/09/98,Harelbeke,Germinal,0.0,4.0,A,0.0,3.0,A,,,,,,,,,,,
61,B1,23/09/98,Charleroi,Lierse,5.0,0.0,H,,,,,,,,,,,,,,
62,B1,23/09/98,Club Brugge,Lommel,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
63,B1,23/09/98,Oostende,Genk,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
64,B1,25/09/98,Mouscron,Standard,1.0,5.0,A,1.0,1.0,D,,,,,,,,,,,
65,B1,26/09/98,Beveren,Gent,0.0,3.0,A,0.0,1.0,A,,,,,,,,,,,
66,B1,26/09/98,Charleroi,Genk,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
67,B1,26/09/98,Club Brugge,Lierse,3.0,1.0,H,0.0,0.0,D,,,,,,,,,,,
68,B1,26/09/98,Germinal,Lokeren,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
69,B1,26/09/98,Lommel,Anderlecht,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
70,B1,26/09/98,St Truiden,Harelbeke,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
71,B1,26/09/98,Westerlo,Oostende,7.0,0.0,H,4.0,0.0,H,,,,,,,,,,,
72,B1,27/09/98,Kortrijk,Aalst,3.0,4.0,A,2.0,2.0,D,,,,,,,,,,,
73,B1,02/10/98,Gent,Mouscron,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
74,B1,03/10/98,Genk,Beveren,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
75,B1,03/10/98,Lierse,Germinal,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
76,B1,03/10/98,Lokeren,St Truiden,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,
77,B1,03/10/98,Oostende,Club Brugge,1.0,4.0,A,1.0,1.0,D,,,,,,,,,,,
78,B1,03/10/98,Standard,Westerlo,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
79,B1,04/10/98,Aalst,Anderlecht,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
80,B1,04/10/98,Harelbeke,Lommel,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
81,B1,04/10/98,Kortrijk,Charleroi,2.0,2.0,D,1.0,2.0,A,,,,,,,,,,,
82,B1,10/10/98,Anderlecht,Harelbeke,3.0,1.0,H,3.0,0.0,H,,,,,,,,,,,
83,B1,10/10/98,Beveren,Kortrijk,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
84,B1,10/10/98,Charleroi,Aalst,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
85,B1,10/10/98,Club Brugge,Standard,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,
86,B1,10/10/98,Germinal,Oostende,2.0,2.0,D,2.0,0.0,H,,,,,,,,,,,
87,B1,10/10/98,Lommel,Lokeren,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,
88,B1,10/10/98,St Truiden,Lierse,3.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
89,B1,10/10/98,Westerlo,Gent,3.0,3.0,D,2.0,2.0,D,,,,,,,,,,,
90,B1,11/10/98,Mouscron,Genk,3.0,5.0,A,1.0,4.0,A,,,,,,,,,,,
91,B1,23/10/98,Lokeren,Anderlecht,2.0,3.0,A,1.0,2.0,A,,,,,,,,,,,
92,B1,24/10/98,Charleroi,Beveren,1.0,2.0,A,0.0,0.0,D,,,,,,,,,,,
93,B1,24/10/98,Gent,Club Brugge,0.0,4.0,A,0.0,1.0,A,,,,,,,,,,,
94,B1,24/10/98,Lierse,Lommel,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
95,B1,24/10/98,Oostende,St Truiden,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
96,B1,24/10/98,Standard,Germinal,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
97,B1,25/10/98,Aalst,Harelbeke,2.0,2.0,D,2.0,1.0,H,,,,,,,,,,,
98,B1,25/10/98,Genk,Westerlo,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
99,B1,25/10/98,Kortrijk,Mouscron,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
100,B1,30/10/98,Club Brugge,Genk,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
101,B1,30/10/98,Mouscron,Charleroi,3.0,2.0,H,1.0,1.0,D,,,,,,,,,,,
102,B1,31/10/98,Anderlecht,Lierse,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
103,B1,31/10/98,Beveren,Aalst,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,
104,B1,31/10/98,Germinal,Gent,8.0,1.0,H,3.0,1.0,H,,,,,,,,,,,
105,B1,31/10/98,Harelbeke,Lokeren,3.0,2.0,H,2.0,1.0,H,,,,,,,,,,,
106,B1,31/10/98,Lommel,Oostende,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
107,B1,31/10/98,St Truiden,Standard,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,
108,B1,31/10/98,Westerlo,Kortrijk,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
109,B1,07/11/98,Beveren,Mouscron,1.0,4.0,A,1.0,0.0,H,,,,,,,,,,,
110,B1,07/11/98,Charleroi,Westerlo,1.0,3.0,A,1.0,1.0,D,,,,,,,,,,,
111,B1,07/11/98,Gent,St Truiden,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
112,B1,07/11/98,Lierse,Harelbeke,3.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
113,B1,07/11/98,Oostende,Anderlecht,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,
114,B1,07/11/98,Standard,Lommel,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
115,B1,08/11/98,Aalst,Lokeren,3.0,3.0,D,2.0,2.0,D,,,,,,,,,,,
116,B1,08/11/98,Genk,Germinal,3.0,2.0,H,1.0,1.0,D,,,,,,,,,,,
117,B1,08/11/98,Kortrijk,Club Brugge,2.0,4.0,A,1.0,2.0,A,,,,,,,,,,,
118,B1,14/11/98,Lokeren,Lierse,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
119,B1,14/11/98,Lommel,Gent,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,
120,B1,14/11/98,Mouscron,Aalst,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
121,B1,14/11/98,St Truiden,Genk,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
122,B1,14/11/98,Westerlo,Beveren,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
123,B1,15/11/98,Anderlecht,Standard,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
124,B1,15/11/98,Club Brugge,Charleroi,3.0,2.0,H,1.0,0.0,H,,,,,,,,,,,
125,B1,15/11/98,Germinal,Kortrijk,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
126,B1,15/11/98,Harelbeke,Oostende,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
127,B1,21/11/98,Beveren,Club Brugge,1.0,2.0,A,0.0,0.0,D,,,,,,,,,,,
128,B1,21/11/98,Charleroi,Germinal,2.0,2.0,D,0.0,1.0,A,,,,,,,,,,,
129,B1,21/11/98,Genk,Lommel,6.0,0.0,H,4.0,0.0,H,,,,,,,,,,,
130,B1,21/11/98,Gent,Anderlecht,3.0,2.0,H,1.0,1.0,D,,,,,,,,,,,
131,B1,21/11/98,Mouscron,Westerlo,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,
132,B1,21/11/98,Oostende,Lokeren,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
133,B1,21/11/98,Standard,Harelbeke,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
134,B1,22/11/98,Aalst,Lierse,1.0,4.0,A,0.0,2.0,A,,,,,,,,,,,
135,B1,22/11/98,Kortrijk,St Truiden,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
136,B1,27/11/98,Lokeren,Standard,4.0,1.0,H,3.0,0.0,H,,,,,,,,,,,
137,B1,28/11/98,Anderlecht,Genk,3.0,2.0,H,1.0,1.0,D,,,,,,,,,,,
138,B1,28/11/98,Lierse,Oostende,4.0,2.0,H,2.0,1.0,H,,,,,,,,,,,
139,B1,28/11/98,Lommel,Kortrijk,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
140,B1,28/11/98,St Truiden,Charleroi,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
141,B1,29/11/98,Aalst,Westerlo,3.0,2.0,H,1.0,1.0,D,,,,,,,,,,,
142,B1,29/11/98,Club Brugge,Mouscron,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
143,B1,29/11/98,Germinal,Beveren,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
144,B1,29/11/98,Harelbeke,Gent,2.0,2.0,D,2.0,1.0,H,,,,,,,,,,,
145,B1,04/12/98,Westerlo,Club Brugge,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,
146,B1,05/12/98,Charleroi,Lommel,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,
147,B1,05/12/98,Gent,Lokeren,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
148,B1,05/12/98,Mouscron,Germinal,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
149,B1,05/12/98,Oostende,Aalst,4.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
150,B1,06/12/98,Genk,Harelbeke,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
151,B1,06/12/98,Kortrijk,Anderlecht,0.0,4.0,A,0.0,3.0,A,,,,,,,,,,,
152,B1,12/12/98,Beveren,Lommel,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
153,B1,12/12/98,Gent,Lierse,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
154,B1,12/12/98,Mouscron,St Truiden,5.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
155,B1,12/12/98,Standard,Oostende,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
156,B1,12/12/98,Westerlo,Germinal,2.0,4.0,A,0.0,2.0,A,,,,,,,,,,,
157,B1,13/12/98,Club Brugge,Aalst,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
158,B1,13/12/98,Genk,Lokeren,3.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
159,B1,13/12/98,Kortrijk,Harelbeke,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
160,B1,18/12/98,Lierse,Genk,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
161,B1,19/12/98,Anderlecht,Beveren,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
162,B1,19/12/98,Lokeren,Kortrijk,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
163,B1,19/12/98,Lommel,Mouscron,2.0,3.0,A,1.0,2.0,A,,,,,,,,,,,
164,B1,19/12/98,Oostende,Gent,2.0,2.0,D,1.0,0.0,H,,,,,,,,,,,
165,B1,19/12/98,St Truiden,Westerlo,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
166,B1,20/12/98,Aalst,Standard,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
167,B1,20/12/98,Germinal,Club Brugge,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
168,B1,20/12/98,Harelbeke,Charleroi,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,
169,B1,13/01/99,Standard,Lierse,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,
170,B1,15/01/99,Mouscron,Anderlecht,2.0,3.0,A,1.0,0.0,H,,,,,,,,,,,
171,B1,16/01/99,Beveren,Harelbeke,0.0,3.0,A,0.0,1.0,A,,,,,,,,,,,
172,B1,16/01/99,Charleroi,Lokeren,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
173,B1,16/01/99,Gent,Standard,3.0,2.0,H,2.0,1.0,H,,,,,,,,,,,
174,B1,16/01/99,Westerlo,Lommel,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
175,B1,17/01/99,Club Brugge,St Truiden,3.0,2.0,H,0.0,0.0,D,,,,,,,,,,,
176,B1,17/01/99,Germinal,Aalst,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
177,B1,17/01/99,Kortrijk,Lierse,3.0,2.0,H,1.0,0.0,H,,,,,,,,,,,
178,B1,18/01/99,Genk,Oostende,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
179,B1,23/01/99,Anderlecht,Westerlo,3.0,2.0,H,0.0,1.0,A,,,,,,,,,,,
180,B1,23/01/99,Lierse,Charleroi,4.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
181,B1,23/01/99,Lokeren,Beveren,4.0,3.0,H,3.0,2.0,H,,,,,,,,,,,
182,B1,23/01/99,Lommel,Club Brugge,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
183,B1,23/01/99,Oostende,Kortrijk,1.0,3.0,A,1.0,1.0,D,,,,,,,,,,,
184,B1,23/01/99,St Truiden,Germinal,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
185,B1,24/01/99,Aalst,Gent,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
186,B1,24/01/99,Harelbeke,Mouscron,0.0,4.0,A,0.0,2.0,A,,,,,,,,,,,
187,B1,27/01/99,Standard,Genk,2.0,4.0,A,1.0,1.0,D,,,,,,,,,,,
188,B1,29/01/99,Club Brugge,Anderlecht,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
189,B1,30/01/99,Beveren,Lierse,1.0,3.0,A,0.0,2.0,A,,,,,,,,,,,
190,B1,30/01/99,Charleroi,Oostende,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,
191,B1,30/01/99,Genk,Gent,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
192,B1,30/01/99,Mouscron,Lokeren,5.0,1.0,H,1.0,1.0,D,,,,,,,,,,,
193,B1,30/01/99,St Truiden,Aalst,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
194,B1,30/01/99,Westerlo,Harelbeke,0.0,3.0,A,0.0,0.0,D,,,,,,,,,,,
195,B1,31/01/99,Germinal,Lommel,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
196,B1,31/01/99,Kortrijk,Standard,1.0,3.0,A,0.0,2.0,A,,,,,,,,,,,
197,B1,06/02/99,Beveren,St Truiden,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
198,B1,12/02/99,Lierse,Mouscron,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
199,B1,13/02/99,Aalst,Genk,1.0,2.0,A,1.0,2.0,A,,,,,,,,,,,
200,B1,13/02/99,Gent,Kortrijk,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
201,B1,13/02/99,Lommel,St Truiden,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
202,B1,13/02/99,Standard,Charleroi,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
203,B1,14/02/99,Harelbeke,Club Brugge,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
204,B1,14/02/99,Oostende,Beveren,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
205,B1,20/02/99,Anderlecht,Germinal,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
206,B1,26/02/99,Club Brugge,Lokeren,4.0,0.0,H,2.0,0.0,H,,,,,,,,,,,
207,B1,27/02/99,Beveren,Standard,0.0,6.0,A,0.0,4.0,A,,,,,,,,,,,
208,B1,27/02/99,Charleroi,Gent,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
209,B1,27/02/99,Lommel,Aalst,0.0,3.0,A,0.0,1.0,A,,,,,,,,,,,
210,B1,27/02/99,Mouscron,Oostende,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
211,B1,27/02/99,St Truiden,Anderlecht,1.0,4.0,A,0.0,1.0,A,,,,,,,,,,,
212,B1,27/02/99,Westerlo,Lierse,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
213,B1,28/02/99,Germinal,Harelbeke,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
214,B1,05/03/99,Standard,Mouscron,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
215,B1,06/03/99,Anderlecht,Lommel,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
216,B1,06/03/99,Genk,Charleroi,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,
217,B1,06/03/99,Gent,Beveren,4.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
218,B1,06/03/99,Lokeren,Germinal,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,
219,B1,06/03/99,Oostende,Westerlo,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
220,B1,07/03/99,Aalst,Kortrijk,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,
221,B1,07/03/99,Harelbeke,St Truiden,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,
222,B1,07/03/99,Lierse,Club Brugge,5.0,2.0,H,3.0,1.0,H,,,,,,,,,,,
223,B1,10/03/99,Kortrijk,Genk,1.0,3.0,A,0.0,1.0,A,,,,,,,,,,,
224,B1,10/03/99,Lokeren,Westerlo,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
225,B1,12/03/99,Mouscron,Gent,7.0,1.0,H,4.0,0.0,H,,,,,,,,,,,
226,B1,13/03/99,Anderlecht,Aalst,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,
227,B1,13/03/99,Beveren,Genk,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
228,B1,13/03/99,Charleroi,Kortrijk,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,
229,B1,13/03/99,Germinal,Lierse,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
230,B1,13/03/99,Lommel,Harelbeke,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,
231,B1,13/03/99,St Truiden,Lokeren,7.0,0.0,H,3.0,0.0,H,,,,,,,,,,,
232,B1,13/03/99,Westerlo,Standard,3.0,1.0,H,3.0,0.0,H,,,,,,,,,,,
233,B1,14/03/99,Club Brugge,Oostende,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
234,B1,19/03/99,Standard,Club Brugge,3.0,0.0,H,3.0,0.0,H,,,,,,,,,,,
235,B1,20/03/99,Genk,Mouscron,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
236,B1,20/03/99,Gent,Westerlo,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
237,B1,20/03/99,Lierse,St Truiden,6.0,0.0,H,3.0,0.0,H,,,,,,,,,,,
238,B1,20/03/99,Lokeren,Lommel,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,
239,B1,20/03/99,Oostende,Germinal,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
240,B1,21/03/99,Aalst,Charleroi,2.0,2.0,D,1.0,0.0,H,,,,,,,,,,,
241,B1,21/03/99,Harelbeke,Anderlecht,1.0,2.0,A,1.0,2.0,A,,,,,,,,,,,
242,B1,21/03/99,Kortrijk,Beveren,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
243,B1,02/04/99,Anderlecht,Lokeren,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,
244,B1,03/04/99,Beveren,Charleroi,1.0,2.0,A,0.0,0.0,D,,,,,,,,,,,
245,B1,03/04/99,Club Brugge,Gent,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
246,B1,03/04/99,Germinal,Standard,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,
247,B1,03/04/99,Harelbeke,Aalst,5.0,1.0,H,3.0,0.0,H,,,,,,,,,,,
248,B1,03/04/99,Lommel,Lierse,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
249,B1,03/04/99,Mouscron,Kortrijk,3.0,1.0,H,0.0,0.0,D,,,,,,,,,,,
250,B1,03/04/99,St Truiden,Oostende,5.0,0.0,H,1.0,0.0,H,,,,,,,,,,,
251,B1,03/04/99,Westerlo,Genk,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,
252,B1,09/04/99,Charleroi,Anderlecht,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,
253,B1,11/04/99,St Truiden,Kortrijk,2.0,2.0,D,0.0,0.0,D,,,,,,,,,,,
254,B1,17/04/99,Aalst,Beveren,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,
255,B1,17/04/99,Charleroi,Mouscron,1.0,3.0,A,1.0,2.0,A,,,,,,,,,,,
256,B1,17/04/99,Gent,Germinal,1.0,3.0,A,0.0,1.0,A,,,,,,,,,,,
257,B1,17/04/99,Lierse,Anderlecht,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,
258,B1,17/04/99,Lokeren,Harelbeke,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,
